,datetime,lat,lon,elev,t,td,p,slp,ww,tw,wwflag,ti,area1_t,area2_t,area3_t,freezing_level1_t,freezing_level2_t,freezing_level3_t,lapse_rate_t,lowest_t,lowest_p_t,lowest_z_t,type_t,PA_t,NA_t,area1_tw,area2_tw,area3_tw,freezing_level1_tw,freezing_level2_tw,freezing_level3_tw,lapse_rate_tw,lowest_tw,lowest_p_tw,lowest_z_tw,type_tw,PA_tw,NA_tw,area1_ti,area2_ti,area3_ti,freezing_level1_ti,freezing_level2_ti,freezing_level3_ti,lapse_rate_ti,lowest_ti,lowest_p_ti,lowest_z_ti,type_ti,PA_ti,NA_ti,ID
24183,1987-01-26 12:00:00,   61.1700,  209.9800,   40.0000,   -4.4000,   -8.3000, 1009.1000, 1014.4000,   85.0000,   -5.6000,    2.0000,   -5.4216,  -24.3459,   32.4243, -212.5619,  807.0000,    0.0000,    0.0000,  -17.3423,   -5.0000, 1008.5000,   45.0000,    2.0000,   32.4243,  -24.3459,  -38.1703,    7.5338, -249.5934,  578.8960,    0.0000,    0.0000,  -15.7506,   -6.0016, 1008.5000,   45.0000,    2.0000,    7.5338,  -38.1703,  -37.7683,    5.9639, -241.8268,  561.3741,    0.0000,    0.0000,  -14.9849,   -5.8373, 1008.5000,   45.0000,    2.0000,    5.9639,  -37.7683,70273
24187,1987-02-23 12:00:00,   61.1700,  209.9800,   40.0000,   -0.6000,   -1.1000, 1010.8000, 1016.0000,   71.0000,   -0.8000,    2.0000,   -0.7641,   -7.7690,    7.2601, -166.7434,  695.0682,    0.0000,    0.0000,   -3.2189,   -1.1000, 1011.0000,   45.0000,    2.0000,    7.2601,   -7.7690,  -11.6680,    0.0261, -230.1672,  280.0234,    0.0000,    0.0000,   -0.7343,   -1.3623, 1011.0000,   45.0000,    2.0000,    0.0261,  -11.6680,  -11.3674,    0.0056, -224.1752,  272.4225,    0.0000,    0.0000,   -0.5220,   -1.3109, 1011.0000,   45.0000,    2.0000,    0.0056,  -11.3674,70273
24361,1988-12-16 12:00:00,   61.1700,  209.9800,   40.0000,    0.6000,   -0.6000,  989.2000,  994.2000,   83.0000,    0.1000,    1.0000,    0.0784,   62.8783,  -96.8381,    0.0000,  924.9474,    0.0000,    0.0000,  -10.6918,    0.6000,  990.2000,   45.0000,    1.0000,   62.8783,nan,   -1.2224,   21.2008,nan,    4.9888,  648.5041,    0.0000,   -5.5989,    0.1968,  990.2000,   45.0000,    2.0000,   21.2008,   -1.2224,   -1.3550,   17.8113,nan,    4.0155,  625.2248,    0.0000,   -4.9187,    0.1570,  990.2000,   45.0000,    2.0000,   17.8113,   -1.3550,70273
24474,1989-12-10 12:00:00,   61.1700,  209.9800,   40.0000,   -3.9000,   -5.6000,  998.0000, 1003.0000,   71.0000,   -4.4800,    2.0000,   -4.2989,  -26.2403,    6.5701, -251.2580,  572.0000,    0.0000,    0.0000,   -7.6923,   -4.4000,  998.3000,   45.0000,    2.0000,    6.5701,  -26.2403,  -31.7328,    2.4806, -273.4548,  442.4499,    0.0000,    0.0000,   -7.8314,   -5.1218,  998.3000,   45.0000,    2.0000,    2.4806,  -31.7328,  -30.7034,    2.1427, -262.6925,  434.7195,    0.0000,    0.0000,   -7.5271,   -4.9570,  998.3000,   45.0000,    2.0000,    2.1427,  -30.7034,70273
24485,1989-12-23 12:00:00,   61.1700,  209.9800,   40.0000,   -1.1000,   -1.8000,  979.7000,  984.6000,   71.0000,   -1.3800,    2.0000,   -1.3149,   -0.7604,   21.2227, -225.5513,  682.0000,    0.0000,    0.0000,   -5.5319,   -1.0000,  980.7000,   45.0000,    2.0000,   21.2227,   -0.7604,   -1.5888,    1.2862,   -0.0067,  252.7907,  517.9489,    0.0000,   -3.1773,   -1.1609,  980.7000,   45.0000,    2.0000,    1.2862,   -1.5888,   -1.5932,    1.0110,   -0.0342,  240.8465,  504.6859,    0.0000,   -2.8433,   -1.1105,  980.7000,   45.0000,    2.0000,    1.0110,   -1.5932,70273
24846,1995-10-29 00:00:00,   61.1700,  209.9800,   40.0000,    0.0000,   -5.0000, 1017.3000, 1022.4000,   71.0000,   -1.8000,    2.0000,   -1.7797,   -0.0789,    0.0747,  -19.6269,   35.1000,  813.9565,    0.0000,   -0.6410,   -0.3000, 1017.0000,   45.0000,    2.0000,    0.0747,   -0.0789,  -41.2186,    0.5350, -222.2355,  689.9840,    0.0000,    0.0000,   -4.5473,   -2.3561, 1017.0000,   45.0000,    2.0000,    0.5350,  -41.2186,  -40.9712,    0.3074, -214.1610,  681.3973,    0.0000,    0.0000,   -4.6330,   -2.3995, 1017.0000,   45.0000,    2.0000,    0.3074,  -40.9712,70273
25122,2000-10-23 00:00:00,   61.1700,  209.9800,   40.0000,    1.1000,   -0.6000,  981.0000,  985.8000,   71.0000,    0.3900,    2.0000,    0.3400,    6.4303,   -3.3878,    5.5244,  207.3000,  659.9231,    0.0000,    1.0989,    1.7000,  979.0000,   50.0000,    1.0000,    6.4303,nan,  -24.8926,    0.3300,nan,   25.3521,  517.0001,    0.0000,    0.7652,    0.5931,  979.0000,   50.0000,    2.0000,    0.3300,  -24.8926,  -25.6557,    0.1636,nan,   20.5903,  500.8717,    0.0000,    0.6957,    0.4814,  979.0000,   50.0000,    2.0000,    0.1636,  -25.6557,70273
25135,2001-01-23 12:00:00,   61.1700,  209.9800,   40.0000,   -0.6000,   -1.1000,  991.5000,  996.4000,   71.0000,   -0.8000,    2.0000,   -0.7659,   -6.2042,    8.9428, -235.4086,  598.1429,    0.0000,    0.0000,   -1.8315,   -0.6000,  990.2000,   50.0000,    2.0000,    8.9428,   -6.2042,  -12.8713,    2.9069, -272.1359,  504.2231,    0.0000,    0.0000,   -2.8835,   -1.8121,  990.2000,   50.0000,    2.0000,    2.9069,  -12.8713,  -12.7165,    2.4314, -262.7333,  495.7462,    0.0000,    0.0000,   -2.8234,   -1.8102,  990.2000,   50.0000,    2.0000,    2.4314,  -12.7165,70273
25456,2004-11-12 12:00:00,   61.1700,  209.9800,   40.0000,    1.1000,    0.0000, 1002.6000, 1007.6000,   61.0000,    0.6400,    1.0000,    0.5846,    0.1479,   -0.9196,   20.7262,   47.6000,  686.0000,    0.0000,   -1.8100,    0.2000, 1002.2000,   50.0000,    1.0000,    0.1479,nan,   -1.8712,   10.0092,nan,   12.2646,  552.1942,    0.0000,   -0.5724,    0.1441, 1002.2000,   50.0000,    2.0000,   10.0092,   -1.8712,   -1.8471,    8.7820,nan,   11.4405,  540.4963,    0.0000,   -0.4528,    0.1320, 1002.2000,   50.0000,    2.0000,    8.7820,   -1.8471,70273
25475,2004-12-18 12:00:00,   61.1700,  209.9800,   40.0000,    1.7000,   -1.7000,  983.7000,  988.5000,   61.0000,    0.3100,    1.0000,    0.2409,  104.4722, -118.5428,    0.0000, 1096.6250,    0.0000,    0.0000,   -6.8687,    1.2000,  983.3000,   50.0000,    1.0000,  104.4722,nan,   -0.0000,   30.9258, -138.0665,  918.9147,    0.0000,    0.0000,   -4.1241,   -0.0015,  983.3000,   50.0000,    2.0000,   30.9258,   -0.0000,   -0.0166,   24.4913, -132.8208,  898.8618,    0.0000,    0.0000,   -3.7017,   -0.0873,  983.3000,   50.0000,    2.0000,   24.4913,   -0.0166,70273
25794,2007-12-11 12:00:00,   61.1700,  209.9800,   40.0000,    0.0000,   -2.8000,  987.9000,  993.7000,   61.0000,   -1.0900,    1.0000,   -1.0721,   -0.0131,   50.3240, -206.7142,  772.6842,    0.0000,    0.0000,   -3.7736,   -0.1000,  987.7000,   50.0000,    2.0000,   50.3240,   -0.0131,   -0.9675,   23.8685, -230.7021,  644.5623,    0.0000,    0.0000,   -2.3990,   -0.6036,  987.7000,   50.0000,    2.0000,   23.8685,   -0.9675,   -1.0482,   20.8500, -221.8945,  631.5135,    0.0000,    0.0000,   -2.1728,   -0.6072,  987.7000,   50.0000,    2.0000,   20.8500,   -1.0482,70273
26013,2010-01-30 00:00:00,   61.1700,  209.9800,   40.0000,    0.0000,   -4.4000, 1002.7000, 1008.4000,   61.0000,   -1.6200,    1.0000,   -1.6038,   -0.4539,   93.4349, -105.1304, 1064.0000,    0.0000,    0.0000,  -11.5942,   -0.4000, 1002.6500,   52.0000,    2.0000,   93.4349,   -0.4539,   -6.7465,   24.0407, -128.5238,  836.9069,    0.0000,    0.0000,   -8.4781,   -1.7266, 1002.6500,   52.0000,    2.0000,   24.0407,   -6.7465,   -7.2307,   18.8873, -124.2755,  800.8886,    0.0000,    0.0000,   -7.8211,   -1.7383, 1002.6500,   52.0000,    2.0000,   18.8873,   -7.2307,70273
26547,2015-02-15 00:00:00,   61.1700,  209.9800,   40.0000,   -1.7000,   -6.7000, 1003.0000, 1009.0000,   73.0000,   -3.3900,    2.0000,   -3.3016,  -13.3044,   79.5493, -110.3292, 1122.0000,    0.0000,    0.0000,  -15.4506,   -2.6000, 1002.4500,   52.0000,    2.0000,   79.5493,  -13.3044,  -33.3537,   10.6972, -167.4983,  781.7796,    0.0000,    0.0000,  -10.7639,   -3.4895, 1002.4500,   52.0000,    2.0000,   10.6972,  -33.3537,  -34.2045,    7.4710, -164.7719,  747.7350,    0.0000,    0.0000,   -9.9191,   -3.3948, 1002.4500,   52.0000,    2.0000,    7.4710,  -34.2045,70273
26871,2018-11-26 00:00:00,   61.1700,  209.9800,   40.0000,    1.7000,   -0.6000,  975.0000,  980.7000,   61.0000,    0.7200,    1.0000,    0.6501,   -2.4088,   77.2535, -110.7247, 1010.0000,    0.0000,    0.0000,   -7.0397,    0.0000,  959.5100,  192.0000,    2.0000,   77.2535,   -2.4088,  -11.8264,   27.5482, -154.3600,  796.4377,    0.0000,    0.0000,   -4.0061,   -0.7227,  959.5100,  192.0000,    2.0000,   27.5482,  -11.8264,  -11.8993,   23.1391, -150.1212,  772.7932,    0.0000,    0.0000,   -3.5765,   -0.7349,  959.5100,  192.0000,    2.0000,   23.1391,  -11.8993,70273
27250,1979-11-25 12:00:00,   55.2200,  197.2700,   26.0000,    2.0000,   -5.0000,  994.8000,  998.6000,   80.0000,   -0.6200,    1.0000,   -0.6856,   11.7635, -396.8437,    0.0000,  292.5122,    0.0000,    0.0000,    5.8161,    1.1000,  993.9000,   30.0000,    1.0000,   11.7635,nan,   -0.4673,    1.3730, -420.0015,  140.5867,    0.0000,    0.0000,    2.8460,   -1.0677,  993.9000,   30.0000,    2.0000,    1.3730,   -0.4673,   -0.5745,    0.9158, -404.6281,  125.4950,    0.0000,    0.0000,    2.4819,   -1.1719,  993.9000,   30.0000,    2.0000,    0.9158,   -0.5745,70316
27258,1979-12-09 12:00:00,   55.2200,  197.2700,   26.0000,    1.0000,   -2.0000, 1017.3000, 1021.2000,   61.0000,   -0.1900,    1.0000,   -0.2191,  100.2126,  -73.3365,    0.0000, 1227.4595,    0.0000,    0.0000,   -6.1135,    1.1000, 1019.0000,   30.0000,    1.0000,  100.2126,nan,   49.0295,  -89.9254,    0.0000, 1021.2212,    0.0000,    0.0000,   -4.1956,    0.0481, 1019.0000,   30.0000,    1.0000,   49.0295,nan,   -0.0006,   42.9608,  -86.7629, 1000.3403,    0.0000,    0.0000,   -3.8231,   -0.0309, 1019.0000,   30.0000,    2.0000,   42.9608,   -0.0006,70316
27622,1982-01-11 12:00:00,   55.2200,  197.2700,   26.0000,   -1.1000,   -1.7000,  928.5000, 1000.1000,   85.0000,   -1.3500,    2.0000,   -1.2816,   -1.0504,    2.1396, -337.8845,  218.6316,    0.0000,    0.0000,    3.3083,   -1.1000,  996.6000,   30.0000,    2.0000,    2.1396,   -1.0504,   -1.5280,    1.2086, -350.2310,  194.9477,    0.0000,    0.0000,    3.2115,   -1.3647,  996.6000,   30.0000,    2.0000,    1.2086,   -1.5280,   -1.4865,    1.0799, -335.3145,  192.8867,    0.0000,    0.0000,    3.0494,   -1.3126,  996.6000,   30.0000,    2.0000,    1.0799,   -1.4865,70316
28417,1985-10-20 00:00:00,   55.2200,  197.2700,   26.0000,    1.1000,   -3.3000, 1014.7000, 1018.8000,   61.0000,   -0.5900,    1.0000,   -0.6161,    1.9058,  -89.7231,   31.5623,   96.8000, 3153.1429,    0.0000,    8.6042,    1.1000, 1016.6000,   30.0000,    1.0000,    1.9058,nan, -129.1534,   26.5796,    0.0000, 3014.9298,    0.0000,    0.0000,    7.5000,   -0.3114, 1016.6000,   30.0000,    2.0000,   26.5796, -129.1534, -125.9033,   24.4793,    0.0000, 3006.4355,    0.0000,    0.0000,    7.0794,   -0.3979, 1016.6000,   30.0000,    2.0000,   24.4793, -125.9033,70316
28509,1986-02-18 00:00:00,   55.2200,  197.2700,   26.0000,   -1.1000,   -2.8000, 1009.3000, 1013.4000,   71.0000,   -1.7400,    2.0000,   -1.6797,  -60.0142,  166.5654,   -0.0038, 1994.5781,    0.0000,    0.0000,    3.7778,   -1.1000, 1009.8000,   30.0000,    2.0000,  166.5654,  -60.0142,  -92.6638,    1.7396,  -84.1753,  882.3392,    0.0000,    0.0000,    9.5306,   -1.6799, 1009.8000,   30.0000,    2.0000,    1.7396,  -92.6638,  -92.2103,    0.1159,  -94.9229,  760.2508,    0.0000,    0.0000,    9.6465,   -1.6375, 1009.8000,   30.0000,    2.0000,    0.1159,  -92.2103,70316
29529,1990-04-03 12:00:00,   55.2200,  197.2700,   26.0000,    0.6000,    0.0000,  985.3000,  989.1000,   71.0000,    0.3500,    2.0000,    0.3177,    8.9671, -369.0875,    0.0000,  289.9444,    0.0000,    0.0000,    3.2872,    0.2000,  985.1000,   30.0000,    1.0000,    8.9671,nan,    0.0182,   -0.4639,    0.4210,    7.2375,  172.0453,    0.0000,    4.3197,    0.1435,  985.1000,   30.0000,    1.0000,    0.0182,nan,   -0.7722,    0.2168,nan,    5.3626,  160.8883,    0.0000,    4.1679,    0.1314,  985.1000,   30.0000,    2.0000,    0.2168,   -0.7722,70316
30806,1998-02-20 00:00:00,   55.2200,  197.2700,   26.0000,   -1.3000,   -1.3000,  969.4000,  973.2000,   85.0000,   -1.3000,    2.0000,   -1.2303,  -19.8446,    1.7818, -284.6085,  456.7273,    0.0000,    0.0000,   -2.4831,   -1.0000,  969.5000,   30.0000,    2.0000,    1.7818,  -19.8446,  -21.2975,    0.1008, -306.2886,  349.6327,    0.0000,    0.0000,   -0.8806,   -1.0000,  969.5000,   30.0000,    2.0000,    0.1008,  -21.2975,  -20.3064,    0.0759, -293.9139,  342.6694,    0.0000,    0.0000,   -0.7234,   -0.9456,  969.5000,   30.0000,    2.0000,    0.0759,  -20.3064,70316
31137,1999-01-12 12:00:00,   55.2200,  197.2700,   26.0000,    2.8000,   -2.7000,  967.4823,  970.6000,   61.0000,    0.5500,    1.0000,    0.4465,   27.3471, -372.9788,    0.0000,  427.1961,    0.0000,    0.0000,    5.0360,    2.2000,  966.8000,   30.0000,    1.0000,   27.3471,nan,    1.0699, -494.0181,    0.0000,  104.3375,    0.0000,    0.0000,    6.2132,    0.0813,  966.8000,   30.0000,    1.0000,    1.0699,nan,   -0.0130,    0.4350, -485.5100,   84.6813,    0.0000,    0.0000,    5.9975,   -0.0734,  966.8000,   30.0000,    2.0000,    0.4350,   -0.0130,70316
31245,1999-03-30 12:00:00,   55.2200,  197.2700,   26.0000,    0.6000,   -1.1000,  993.6000,  997.3000,   73.0000,   -0.1000,    2.0000,   -0.1144,   -0.2054,    0.4535,  -11.1304,   86.6000, 2108.0000,    0.0000,   -0.2128,   -0.5000,  992.3000,   30.0000,    2.0000,    0.4535,   -0.2054,  -20.1819,   80.8844,    0.0000, 2089.8836,    0.0000,    0.0000,   -0.5224,   -1.1586,  992.3000,   30.0000,    2.0000,   80.8844,  -20.1819,  -19.7958,   74.4201,    0.0000, 2088.6506,    0.0000,    0.0000,   -0.5249,   -1.1458,  992.3000,   30.0000,    2.0000,   74.4201,  -19.7958,70316
32429,2002-01-29 12:00:00,   55.2200,  197.2700,   26.0000,    0.6000,    0.0000,  982.1000,  985.8000,   71.0000,    0.3500,    2.0000,    0.3173,    3.5803,   -0.3955,    0.0434,  312.2000,  391.8000,    0.0000,    1.4862,    0.3000,  980.9000,   30.0000,    1.0000,    3.5803,nan,   -0.4485,    2.1041,   -0.4304,  307.4068,  391.8000,    0.0000,    0.5149,   -0.1575,  980.9000,   30.0000,    2.0000,    2.1041,   -0.4485,   -0.5307,    1.9508,   -0.4088,  306.9979,  391.7862,    0.0000,    0.4155,   -0.1814,  980.9000,   30.0000,    2.0000,    1.9508,   -0.5307,70316
33591,2005-02-15 12:00:00,   55.2200,  197.2700,   26.0000,    0.6000,   -2.2000, 1006.4307, 1009.7000,   71.0000,   -0.5000,    2.0000,   -0.5162,   16.9773, -396.9579,    0.0000,  401.1481,    0.0000,    0.0000,    1.2788,    0.6000, 1005.0000,   30.0000,    1.0000,   16.9773,nan,   -0.1352,    2.3905, -424.1890,  222.0949,    0.0000,    0.0000,    1.8930,   -0.2618, 1005.0000,   30.0000,    2.0000,    2.3905,   -0.1352,   -0.2107,    1.6289, -409.5738,  204.5859,    0.0000,    0.0000,    1.8346,   -0.3101, 1005.0000,   30.0000,    2.0000,    1.6289,   -0.2107,70316
33931,2005-12-27 12:00:00,   55.2200,  197.2700,   26.0000,   -0.6000,   -1.7000,  976.5139,  979.7000,   61.0000,   -1.0400,    1.0000,   -1.0010,   -0.6666,   33.6302, -249.6676,  617.0000,    0.0000,    0.0000,   -6.1905,   -1.6000,  974.4000,   30.0000,    2.0000,   33.6302,   -0.6666,   -1.1010,   10.7450, -297.4991,  365.2061,    0.0000,    0.0000,   -3.4956,   -1.8095,  974.4000,   30.0000,    2.0000,   10.7450,   -1.1010,   -1.0894,    8.9737, -288.1366,  348.4093,    0.0000,    0.0000,   -3.1302,   -1.7306,  974.4000,   30.0000,    2.0000,    8.9737,   -1.0894,70316
34533,2008-10-26 12:00:00,   55.2200,  197.2700,   26.0000,    1.7000,   -0.6000, 1012.4000, 1015.9000,   61.0000,    0.7500,    1.0000,    0.6706,   25.1972, -340.2767,    0.0000,  468.8077,    0.0000,    0.0000,    1.4523,    0.6000, 1011.3000,   30.0000,    1.0000,   25.1972,nan,   -0.0374,    5.1062, -412.9035,  266.9883,    0.0000,    0.0000,    2.1861,   -0.2586, 1011.3000,   30.0000,    2.0000,    5.1062,   -0.0374,   -0.0581,    3.8358, -402.8245,  247.4976,    0.0000,    0.0000,    2.1229,   -0.3070, 1011.3000,   30.0000,    2.0000,    3.8358,   -0.0581,70316
35397,1978-11-04 12:00:00,   59.5200,  220.3300,    9.0000,    1.0000,   -1.0000, 1007.1000, 1008.3000,   85.0000,    0.1800,    2.0000,    0.1439,   -0.3217,    9.3197, -321.6351,  386.8696,    0.0000,    0.0000,    0.8457,   -0.3000, 1007.5000,   12.0000,    2.0000,    9.3197,   -0.3217,   -3.7371,    2.3386, -324.5758,  330.1569,    0.0000,    0.0000,   -0.6639,   -1.0140, 1007.5000,   12.0000,    2.0000,    2.3386,   -3.7371,   -3.9009,    1.8499, -310.9435,  322.6543,    0.0000,    0.0000,   -0.7448,   -1.0133, 1007.5000,   12.0000,    2.0000,    1.8499,   -3.9009,70361
35989,1982-01-11 00:00:00,   59.5200,  220.3300,    9.0000,    0.0000,   -3.9000, 1009.4000, 1010.6000,   61.0000,   -1.4500,    1.0000,   -1.4345,   -0.7138,   53.0459, -147.2633,  725.7143,    0.0000,    0.0000,   -2.1374,   -1.1000, 1009.5000,   12.0000,    2.0000,   53.0459,   -0.7138,   -4.4525,    8.0527, -164.3282,  448.7703,    0.0000,    0.0000,   -1.9592,   -2.0537, 1009.5000,   12.0000,    2.0000,    8.0527,   -4.4525,   -4.6537,    5.2873, -157.8825,  405.7569,    0.0000,    0.0000,   -1.8618,   -2.0231, 1009.5000,   12.0000,    2.0000,    5.2873,   -4.6537,70361
36236,1983-04-19 12:00:00,   59.5200,  220.3300,    9.0000,    1.1000,   -0.6000,  999.8000, 1001.0000,   71.0000,    0.3900,    2.0000,    0.3475,    3.1313, -281.3807,    0.0000,  421.5763,    0.0000,    0.0000,    0.8000,    0.6000,  999.6000,   12.0000,    1.0000,    3.1313,nan,   -0.2095,    0.5390, -298.9874,  393.8151,    0.0000,    0.0000,   -0.4223,   -0.0321,  999.6000,   12.0000,    2.0000,    0.5390,   -0.2095,   -0.2920,    0.4090, -287.1071,  391.6374,    0.0000,    0.0000,   -0.4871,   -0.0758,  999.6000,   12.0000,    2.0000,    0.4090,   -0.2920,70361
37412,1988-10-26 12:00:00,   59.5200,  220.3300,    9.0000,    0.6000,    0.0000, 1019.3000, 1020.4000,   68.0000,    0.3500,    1.0000,    0.3228,    8.6636, -294.1576,    0.0000,  505.0000,    0.0000,    0.0000,    0.5941,    0.3000, 1019.0000,   12.0000,    1.0000,    8.6636,nan,   -1.1753,    2.5654,nan,    3.7610,  356.5997,    0.0000,    1.0561,    0.1330, 1019.0000,   12.0000,    2.0000,    2.5654,   -1.1753,   -1.3097,    2.1674,nan,    3.1461,  345.9916,    0.0000,    1.0296,    0.1135, 1019.0000,   12.0000,    2.0000,    2.1674,   -1.3097,70361
37467,1989-01-01 12:00:00,   59.5200,  220.3300,    9.0000,    0.6000,   -0.6000,  991.7000,  992.8000,   61.0000,    0.1000,    1.0000,    0.0791,   16.6049, -270.4665,    0.0000,  535.5918,    0.0000,    0.0000,    1.1516,    0.7000,  992.3000,   12.0000,    1.0000,   16.6049,nan,   -0.0071,    9.0994, -298.1466,  455.4958,    0.0000,    0.0000,    0.3751,   -0.0549,  992.3000,   12.0000,    2.0000,    9.0994,   -0.0071,   -0.0276,    8.0951, -287.5784,  448.5428,    0.0000,    0.0000,    0.2964,   -0.1061,  992.3000,   12.0000,    2.0000,    8.0951,   -0.0276,70361
37960,1993-02-05 00:00:00,   59.5200,  220.3300,    9.0000,   -0.6000,   -1.1000,  992.0000,  993.2000,   61.0000,   -0.8000,    1.0000,   -0.7658,   -2.2005,   33.8792,  -34.0546, 1474.0000,    0.0000,    0.0000,   -3.8938,   -1.0000,  992.3900,   12.0000,    2.0000,   33.8792,   -2.2005,   -7.2065,   20.8009,  -45.7930, 1121.8841,    0.0000,    0.0000,   -3.7127,   -1.2666,  992.3900,   12.0000,    2.0000,   20.8009,   -7.2065,   -7.2052,   18.7382,  -44.4102, 1112.9475,    0.0000,    0.0000,   -3.4965,   -1.2193,  992.3900,   12.0000,    2.0000,   18.7382,   -7.2052,70361
38517,1995-12-12 00:00:00,   59.5200,  220.3300,    9.0000,   -0.6000,   -3.3000,  988.8000,  990.0000,   66.0000,   -1.6300,    1.0000,   -1.5829,   -1.1694,   59.1287, -111.6152,  887.8333,    0.0000,    0.0000,   -6.4815,   -1.3000,  988.9000,   12.0000,    2.0000,   59.1287,   -1.1694,   -5.1915,   25.1380, -120.0827,  866.7302,    0.0000,    0.0000,   -6.1208,   -2.4728,  988.9000,   12.0000,    2.0000,   25.1380,   -5.1915,   -5.3900,   21.4643, -114.9164,  864.8468,    0.0000,    0.0000,   -5.7947,   -2.4391,  988.9000,   12.0000,    2.0000,   21.4643,   -5.3900,70361
38768,1997-03-28 12:00:00,   59.5200,  220.3300,    9.0000,    1.5000,   -2.4000,  989.2000,  990.3000,   85.0000,   -0.0600,    2.0000,   -0.1126,   25.0181, -322.7350,    0.0000,  424.7667,    0.0000,    0.0000,    4.6041,    1.5000,  989.6000,   14.0000,    1.0000,   25.0181,nan,   -0.1244,    0.7499, -351.8968,  178.7509,    0.0000,    0.0000,    2.5683,   -0.0854,  989.6000,   14.0000,    2.0000,    0.7499,   -0.1244,   -0.4568,    0.1177, -339.5939,  133.4177,    0.0000,    0.0000,    2.2825,   -0.1946,  989.6000,   14.0000,    2.0000,    0.1177,   -0.4568,70361
38948,1998-04-12 12:00:00,   59.5200,  220.3300,    9.0000,    0.0000,   -1.1000, 1004.7689, 1005.9000,   61.0000,   -0.4400,    1.0000,   -0.4356,   -1.2745,   30.4434, -290.0616,  532.8000,    0.0000,    0.0000,   -2.9412,   -1.7000, 1004.3000,   14.0000,    2.0000,   30.4434,   -1.2745,   -1.7991,   11.6034, -327.5429,  410.2755,    0.0000,    0.0000,   -1.5030,   -1.9046, 1004.3000,   14.0000,    2.0000,   11.6034,   -1.7991,   -1.7650,    9.8075, -316.2768,  399.8638,    0.0000,    0.0000,   -1.3314,   -1.8227, 1004.3000,   14.0000,    2.0000,    9.8075,   -1.7650,70361
39855,2000-10-02 12:00:00,   59.5200,  220.3300,    9.0000,    1.1000,   -1.1000, 1018.4581, 1019.6000,   71.0000,    0.2100,    2.0000,    0.1653,   20.4324, -258.3992,    0.0000,  533.6957,    0.0000,    0.0000,    1.9120,    1.1000, 1018.0000,   11.0000,    1.0000,   20.4324,nan,    0.0497,   -2.1773,    1.1973,   12.4969,  314.9815,    0.0000,    2.9170,    0.2250, 1018.0000,   11.0000,    1.0000,    0.0497,nan,   -2.7702,    0.7661,nan,    8.1277,  303.4709,    0.0000,    2.8346,    0.1494, 1018.0000,   11.0000,    2.0000,    0.7661,   -2.7702,70361
41261,2004-11-18 12:00:00,   59.5200,  220.3300,    9.0000,    1.1000,   -0.6000, 1011.6657, 1012.8000,   61.0000,    0.4000,    1.0000,    0.3522,   -0.0042,   41.6972, -238.2920,  581.2727,    0.0000,    0.0000,   -0.3521,   -0.1000, 1010.7000,   11.0000,    2.0000,   41.6972,   -0.0042,   -0.1411,   11.6656, -262.7774,  412.6911,    0.0000,    0.0000,    0.7120,   -0.4303, 1010.7000,   11.0000,    2.0000,   11.6656,   -0.1411,   -0.1595,    9.2493, -252.9923,  390.8726,    0.0000,    0.0000,    0.7473,   -0.4311, 1010.7000,   11.0000,    2.0000,    9.2493,   -0.1595,70361
42871,2015-12-21 12:00:00,   59.5200,  220.3300,    9.0000,    1.1000,   -1.7000,  984.3000,  985.4000,   73.0000,   -0.0400,    2.0000,   -0.0773,   20.7710, -273.9823,    0.0000,  387.0000,    0.0000,    0.0000,    3.2323,    0.6000,  983.6800,   12.0000,    1.0000,   20.7710,nan,   -0.0062,    1.6978, -313.8900,  165.3752,    0.0000,    0.0000,    3.1481,   -0.6936,  983.6800,   12.0000,    2.0000,    1.6978,   -0.0062,   -0.0089,    0.8587, -302.7167,  142.9508,    0.0000,    0.0000,    2.9824,   -0.7502,  983.6800,   12.0000,    2.0000,    0.8587,   -0.0089,70361
